comuna;cut_comuna;id;año;variable;valor;medida;estandar
PEDRO AGUIRRE CERDA;13121;IS_32;2018;Requerimiento de viviendas nuevas urbanas;3,25700000000000e+03;Número de viviendas;Sin estándar
PEDRO AGUIRRE CERDA;13121;BPU_23;2018;Superficie de parques públicos por habitante que cumple estándar de distancia (3.000 metros);3,48000000000000e+00;m²/hab;Sin estándar
PEDRO AGUIRRE CERDA;13121;BPU_21;2018;Superficie de plazas públicas por habitante que cumple estándar de distancia (400 metros);2,08000000000000e+00;m²/hab;Sin estándar
PEDRO AGUIRRE CERDA;13121;BPU_29;2018;Superficie de áreas verdes públicas por habitante;5,25000000000000e+00;m²/hab;Desde 10 metros cuadrados / habitante
PEDRO AGUIRRE CERDA;13121;BPU_24;2021;Tasa de conexiones residenciales fijas de internet por cada 1.000 viviendas particulares;7,18913305641163e+02;Relación (Conexiones residenciales fijas / 1.000 viviendas particulares);Sin estándar
PEDRO AGUIRRE CERDA;13121;BPU_201;2021;Tasa de conexiones residenciales fijas de internet por cada 100 habitantes;1,99806347698982e+01;Relación (Conexiones residenciales fijas / 100 habs);Sin estándar
PEDRO AGUIRRE CERDA;13121;IS_58b;2022;Tasa de víctimas de delitos contra la propiedad por casos policiales cada 10.000 habitantes;1,02539062500000e+02;Tasa;Sin estándar
PEDRO AGUIRRE CERDA;13121;IS_58c;2022;Tasa de víctimas de delitos violencia intrafamiliar por casos policiales cada 10.000 habitantes;5,35231370192308e+01;Tasa;Sin estándar
PEDRO AGUIRRE CERDA;13121;IS_58a;2022;Tasa de víctimas de delitos violentos por casos policiales cada 10.000 habitantes;1,20661808894231e+02;Tasa;Sin estándar
PEDRO AGUIRRE CERDA;13121;DE_16;2018;Tiempo de viaje en hora punta mañana;8,50000000000000e+01;Min;Hasta 60 minutos
PEDRO AGUIRRE CERDA;13121;DE_29;2018;Tiempo de viaje en transporte público en hora punta mañana;1,20000000000000e+02;Min;Hasta 60 minutos
PEDRO AGUIRRE CERDA;13121;IS_39a;2018;Índice de segregación de la población vulnerable;2,39813823760132e-01;Índice;Sin estándar
PENCO;8107;BPU_8;2018;Cantidad de jornadas diarias completas de trabajo de médicos, en salud primaria, por cada 10.000 habitantes;3,45000000000000e+01;Jornadas diarias / 10.000 habs;Sin estándar
PENCO;8107;BPU_17;2019;Cantidad de luminarias cada 50 metros lineales de red vial;7,20000000000000e-01;Relación (Número de luminarias / 50 m de red vial);Sin estándar
PENCO;8107;EA_34;2022;Cantidad de residuos eliminados con disposición final per cápita;9,90853622658911e-01;kg/hab/día;Hasta 1 kilogramo / habitante / día
PENCO;8107;EA_22a;2021;Consumo de energía eléctrica per cápita no residencial;2,47715677838919e+02;Kilovatio hora (kWh)/hab/año;Sin estándar
PENCO;8107;EA_22;2021;Consumo de energía eléctrica per cápita residencial;6,82574287143572e+02;Kilovatio hora (kWh)/hab/año;Sin estándar
PENCO;8107;EA_33a;2022;Densidad de hogares en campamentos;6,87898089171974e+01;Densidad (Número hogares/ha);Sin estándar
PENCO;8107;BPU_26;2018;Densidad de oferta planificada de transporte público mayor en periodo punta mañana, por persona;5,93000000000000e+00;Promedio per cápita de frecuencia de TP mayor;Sin estándar
PENCO;8107;IS_5;2018;Diferencia entre el valor de suelo más alto y el más bajo entre las áreas homogéneas urbanas definidas por el Servicio de Impuestos Internos;2,00000000000000e-02;Índice;Sin estándar
PENCO;8107;BPU_7;2020;Distancia a centros de salud primaria;1,05930000000000e+03;m;Hasta 1.500 metros de distancia
PENCO;8107;BPU_3;2020;Distancia a establecimientos de educación básica;5,99770000000000e+02;m;Hasta 1.000 metros de distancia
PENCO;8107;BPU_1;2020;Distancia a establecimientos de educación inicial;4,34310000000000e+02;m;Hasta 400 metros de distancia
PENCO;8107;BPU_25;2018;Distancia a paraderos de transporte público mayor;2,75000000000000e+02;m;400 metros de distancia máxima
PENCO;8107;BPU_22;2019;Distancia a parques públicos;1,01774453830000e+04;m;Hasta 3.000 metros de distancia
PENCO;8107;BPU_20;2019;Distancia a plazas públicas;2,77180220000000e+02;m;Hasta 400 metros de distancia
PENCO;8107;BPU_13;2018;Distancia a una unidad o destacamento destinado al servicio operativo de Carabineros;1,79700000000000e+03;m;Sin estándar
PENCO;8107;IS_91;2022;Indisponibilidad de suministro eléctrico - indicador SAIDI anual;5,76389421000000e+00;Número de horas promedio / año;Sin estándar
PENCO;8107;IG_91;2019;Monto total per cápita, en pesos, de fondos entregados por el municipio a la comunidad vía proyectos concursables para el mejoramiento urbano;5,49295774647887e+03;Relación (Monto per cápita en pesos / hab);Sin estándar
PENCO;8107;EA_35;2019;Número de microbasurales por cada 10.000 habitantes;2,01000000000000e+00;Relación (Número  microbasurales / 10.000 habs);Sin estándar
PENCO;8107;DE_31;2021;Número de víctimas lesionadas en siniestros de tránsito por cada 100.000 habitantes;3,84192096048024e+02;Relación (Número víctimas lesionadas /100.000 habs);Sin estándar
PENCO;8107;DE_28;2021;Número de víctimas mortales en siniestros de tránsito por cada 100.000 habitantes;6,00300150075038e+00;Relación (Número víctimas mortales /100.000 habs);Sin estándar
PENCO;8107;DE_3;2022;Participación del Fondo Común Municipal (FCM) en el ingreso municipal total (descontadas las transferencias);5,88811651168909e+01;Porcentaje;Hasta 30%
PENCO;8107;DE_102;2019;Partición modal del transporte público (número de viajes en transporte público respecto al número total de viajes);3,87000000000000e+01;Porcentaje;Sin estándar
PENCO;8107;DE_105;2019;Partición modal del transporte sustentable (suma de viajes en transporte público, caminata y bicicleta respecto al número total de viajes);7,30000000000000e+01;Porcentaje;Sin estándar
PENCO;8107;EA_53;2020;Porcentaje de  la superficie cubierta por vegetación total;4,10100000000000e+01;Porcentaje;Sin estándar
PENCO;8107;EA_23;2022;Porcentaje de aporte de energía eléctrica proveniente de paneles solares domiciliarios;2,17061773568859e-02;Porcentaje;Sin estándar
PENCO;8107;EA_41;2019;Porcentaje de equipamiento crítico expuesto a inundación por tsunami;4,21100000000000e+01;Porcentaje;Sin estándar
PENCO;8107;IP_6;2018;Porcentaje de inversión pública destinada a proyectos que tienen procesos de intervención de restauración de inmuebles patrimoniales sobre el total de inversión destinada a proyectos con RF;8,40000000000000e-01;Porcentaje;Sin estándar
PENCO;8107;IG_1;2019;Porcentaje de la inversión nacional a escala comunal en la que participa el municipio como institución contratante;2,17700000000000e+01;Porcentaje;Sin estándar
PENCO;8107;IS_37;2019;Porcentaje de la población en situación de pobreza multidimensional;1,82600000000000e+01;Porcentaje;Sin estándar
PENCO;8107;IS_36;2019;Porcentaje de la población en situación de pobreza por ingresos;8,59000000000000e+00;Porcentaje;Sin estándar
PENCO;8107;EA_53a;2020;Porcentaje de la superficie cubierta por vegetación densa;5,57000000000000e+00;Porcentaje;Sin estándar
PENCO;8107;EA_33;2022;Porcentaje de la superficie de campamentos respecto del área urbana;1,12836803484285e-01;Porcentaje;Sin estándar
PENCO;8107;IS_40;2018;Porcentaje de manzanas con veredas con buena calidad de pavimento;4,48900000000000e+01;Porcentaje;100% de veredas en buen estado
PENCO;8107;IG_90;2022;Porcentaje de participación en las elecciones municipales por comuna;4,70450236966825e+01;Porcentaje;Sin estándar
PENCO;8107;BPU_28a;2019;Porcentaje de población atendida por el sistema de plazas públicas;7,76800000000000e+01;Porcentaje;Sin estándar
PENCO;8107;EA_48;2018;Porcentaje de población expuesta a inundación por tsunami;1,66700000000000e+01;Porcentaje;Sin estándar
PENCO;8107;EA_36;2022;Porcentaje de residuos municipales valorizados;0,00000000000000e+00;Porcentaje;Sin estándar
PENCO;8107;IS_39;2018;Porcentaje de unidades vecinales de la comuna que tienen entre 20% y 60% de hogares vulnerables;2,14285714285714e+01;Porcentaje;100% de las UUVV de una comuna.
PENCO;8107;DE_204;2021;Porcentaje de viajes originados  inferiores a 5 kilómetros;6,42871123505909e+01;Porcentaje;Sin estándar
PENCO;8107;IS_34;2018;Porcentaje de viviendas con situación de allegamiento externo;1,08000000000000e+00;Porcentaje;Sin estándar
PENCO;8107;IS_33;2018;Porcentaje de viviendas en situación de hacinamiento;8,17000000000000e+00;Porcentaje;Sin estándar
PENCO;8107;IS_31;2018;Porcentaje de viviendas particulares que requieren mejoras de materialidad y/o servicios básicos;1,74600000000000e+01;Porcentaje;Hasta 10%
PENCO;8107;IG_200;2022;Porcentaje de votantes de nacionalidad extranjera en las elecciones municipales;1,30962574925704e-01;Porcentaje;Sin estándar
PENCO;8107;DE_25;2019;Promedio de intersecciones relevantes cada 1,44 km²;1,60000000000000e+00;Número de intersecciones promedio.;Sin estándar
PENCO;8107;DE_200;2019;Proporción de viajes con una duración mayor o igual a 45 minutos;1,84400000000000e+01;Porcentaje;Sin estándar
PENCO;8107;DE_201;2019;Proporción de viajes de estudio y trabajo con una duración mayor o igual a 45 minutos;2,30300000000000e+01;Porcentaje;Sin estándar
PENCO;8107;DE_203;2019;Proporción de viajes totales en transporte privado con una duración mayor o igual a 45 minutos;1,60200000000000e+01;Porcentaje;Sin estándar
PENCO;8107;DE_202;2019;Proporción de viajes totales en transporte público con una duración mayor o igual a 45 minutos;3,01800000000000e+01;Porcentaje;Sin estándar
PENCO;8107;BPU_4;2020;Razón entre disponibilidad efectiva de matrículas y demanda potencial por educación básica;1,04000000000000e+00;Relación (Matrículas / Población);Desde 1
PENCO;8107;DE_33;2019;Relación entre el tiempo de viaje en hora punta respecto del tiempo de viaje fuera de hora punta;1,00000000000000e+00;Relación (Tiempo de viaje PPM / Tiempo de viaje PFP);Sin estándar
PENCO;8107;IS_32;2018;Requerimiento de viviendas nuevas urbanas;9,14000000000000e+02;Número de viviendas;Sin estándar
PENCO;8107;BPU_21;2018;Superficie de plazas públicas por habitante que cumple estándar de distancia (400 metros);3,38000000000000e+00;m²/hab;Sin estándar
PENCO;8107;BPU_29;2018;Superficie de áreas verdes públicas por habitante;2,61000000000000e+00;m²/hab;Desde 10 metros cuadrados / habitante
PENCO;8107;BPU_24;2021;Tasa de conexiones residenciales fijas de internet por cada 1.000 viviendas particulares;6,27707177376052e+02;Relación (Conexiones residenciales fijas / 1.000 viviendas particulares);Sin estándar
PENCO;8107;BPU_201;2021;Tasa de conexiones residenciales fijas de internet por cada 100 habitantes;2,10525262631316e+01;Relación (Conexiones residenciales fijas / 100 habs);Sin estándar
PENCO;8107;IS_58b;2022;Tasa de víctimas de delitos contra la propiedad por casos policiales cada 10.000 habitantes;1,14274298271901e+02;Tasa;Sin estándar
PENCO;8107;IS_58c;2022;Tasa de víctimas de delitos violencia intrafamiliar por casos policiales cada 10.000 habitantes;8,79033063630007e+01;Tasa;Sin estándar
PENCO;8107;IS_58a;2022;Tasa de víctimas de delitos violentos por casos policiales cada 10.000 habitantes;6,25312156627710e+01;Tasa;Sin estándar
PENCO;8107;IS_39a;2018;Índice de segregación de la población vulnerable;1,91663900498319e-01;Índice;Sin estándar
PEÑAFLOR;13605;BPU_8;2018;Cantidad de jornadas diarias completas de trabajo de médicos, en salud primaria, por cada 10.000 habitantes;8,68000000000000e+00;Jornadas diarias / 10.000 habs;Sin estándar
PEÑAFLOR;13605;BPU_17;2019;Cantidad de luminarias cada 50 metros lineales de red vial;0,00000000000000e+00;Relación (Número de luminarias / 50 m de red vial);Sin estándar
PEÑAFLOR;13605;EA_34;2022;Cantidad de residuos eliminados con disposición final per cápita;1,12404559209804e+00;kg/hab/día;Hasta 1 kilogramo / habitante / día
PEÑAFLOR;13605;EA_22a;2021;Consumo de energía eléctrica per cápita no residencial;3,46804805828553e+02;Kilovatio hora (kWh)/hab/año;Sin estándar
PEÑAFLOR;13605;EA_22;2021;Consumo de energía eléctrica per cápita residencial;7,75275901701618e+02;Kilovatio hora (kWh)/hab/año;Sin estándar
PEÑAFLOR;13605;EA_33a;2022;Densidad de hogares en campamentos;7,96875000000000e+01;Densidad (Número hogares/ha);Sin estándar
PEÑAFLOR;13605;IS_5;2018;Diferencia entre el valor de suelo más alto y el más bajo entre las áreas homogéneas urbanas definidas por el Servicio de Impuestos Internos;4,00000000000000e-02;Índice;Sin estándar
PEÑAFLOR;13605;BPU_7;2020;Distancia a centros de salud primaria;1,36471000000000e+03;m;Hasta 1.500 metros de distancia
PEÑAFLOR;13605;BPU_3;2020;Distancia a establecimientos de educación básica;5,92680000000000e+02;m;Hasta 1.000 metros de distancia
PEÑAFLOR;13605;BPU_1;2020;Distancia a establecimientos de educación inicial;4,58680000000000e+02;m;Hasta 400 metros de distancia
PEÑAFLOR;13605;BPU_22;2019;Distancia a parques públicos;3,26343058000000e+03;m;Hasta 3.000 metros de distancia
PEÑAFLOR;13605;BPU_20;2019;Distancia a plazas públicas;3,08361152000000e+02;m;Hasta 400 metros de distancia
PEÑAFLOR;13605;BPU_13;2018;Distancia a una unidad o destacamento destinado al servicio operativo de Carabineros;1,93700000000000e+03;m;Sin estándar
PEÑAFLOR;13605;IS_91;2022;Indisponibilidad de suministro eléctrico - indicador SAIDI anual;2,32146241900000e+01;Número de horas promedio / año;Sin estándar
PEÑAFLOR;13605;IG_91;2019;Monto total per cápita, en pesos, de fondos entregados por el municipio a la comunidad vía proyectos concursables para el mejoramiento urbano;2,39177644187126e+02;Relación (Monto per cápita en pesos / hab);Sin estándar
PEÑAFLOR;13605;EA_35;2019;Número de microbasurales por cada 10.000 habitantes;1,01000000000000e+00;Relación (Número  microbasurales / 10.000 habs);Sin estándar
PEÑAFLOR;13605;DE_31;2021;Número de víctimas lesionadas en siniestros de tránsito por cada 100.000 habitantes;2,16233064178363e+02;Relación (Número víctimas lesionadas /100.000 habs);Sin estándar
PEÑAFLOR;13605;DE_28;2021;Número de víctimas mortales en siniestros de tránsito por cada 100.000 habitantes;1,94804562322850e+00;Relación (Número víctimas mortales /100.000 habs);Sin estándar
PEÑAFLOR;13605;DE_3;2022;Participación del Fondo Común Municipal (FCM) en el ingreso municipal total (descontadas las transferencias);4,96955274430953e+01;Porcentaje;Hasta 30%
PEÑAFLOR;13605;DE_102;2019;Partición modal del transporte público (número de viajes en transporte público respecto al número total de viajes);3,35000000000000e+01;Porcentaje;Sin estándar
PEÑAFLOR;13605;DE_105;2019;Partición modal del transporte sustentable (suma de viajes en transporte público, caminata y bicicleta respecto al número total de viajes);7,19000000000000e+01;Porcentaje;Sin estándar
PEÑAFLOR;13605;EA_53;2020;Porcentaje de  la superficie cubierta por vegetación total;4,53000000000000e+01;Porcentaje;Sin estándar
PEÑAFLOR;13605;EA_23;2022;Porcentaje de aporte de energía eléctrica proveniente de paneles solares domiciliarios;1,41419213932188e-01;Porcentaje;Sin estándar
PEÑAFLOR;13605;EA_93;2021;Porcentaje de cobertura de la red de ciclovía sobre la red vial;3,37000000000000e+00;Porcentaje;Sin estándar
PEÑAFLOR;13605;IP_6;2018;Porcentaje de inversión pública destinada a proyectos que tienen procesos de intervención de restauración de inmuebles patrimoniales sobre el total de inversión destinada a proyectos con RF;0,00000000000000e+00;Porcentaje;Sin estándar
PEÑAFLOR;13605;IG_1;2019;Porcentaje de la inversión nacional a escala comunal en la que participa el municipio como institución contratante;7,61900000000000e+01;Porcentaje;Sin estándar
PEÑAFLOR;13605;IS_37;2019;Porcentaje de la población en situación de pobreza multidimensional;1,34600000000000e+01;Porcentaje;Sin estándar
PEÑAFLOR;13605;IS_36;2019;Porcentaje de la población en situación de pobreza por ingresos;4,89000000000000e+00;Porcentaje;Sin estándar
PEÑAFLOR;13605;EA_53a;2020;Porcentaje de la superficie cubierta por vegetación densa;2,12000000000000e+00;Porcentaje;Sin estándar
PEÑAFLOR;13605;EA_33;2021;Porcentaje de la superficie de campamentos respecto del área urbana;0,00000000000000e+00;Porcentaje;Sin estándar
PEÑAFLOR;13605;IS_40;2018;Porcentaje de manzanas con veredas con buena calidad de pavimento;4,25700000000000e+01;Porcentaje;100% de veredas en buen estado
PEÑAFLOR;13605;IG_90;2022;Porcentaje de participación en las elecciones municipales por comuna;5,19746908729995e+01;Porcentaje;Sin estándar
PEÑAFLOR;13605;BPU_28b;2019;Porcentaje de población atendida por el sistema de parques públicos;4,39400000000000e+01;Porcentaje;Sin estándar
PEÑAFLOR;13605;BPU_28a;2019;Porcentaje de población atendida por el sistema de plazas públicas;7,26100000000000e+01;Porcentaje;Sin estándar
